Evaluator initiated!
336,336,336,332,332,332,332,332 10,8,11,14,7,0,9,7 245.13070850001895,247.14582100049665,242.12655849984367,239.97034249999706,244.26765299955878,252.93810500033942,245.31530349987952,246.57034399985423 281.50901649951265,284.1263489999619,280.5546995004988,290.6529074998616,290.07645000001503,281.5297065003506,276.51781050053614,294.2101164999258
484,144,132,128,128,204,128,160 2,8,7,6,1,10,0,10 189.3477834996229,184.5997329999518,182.46218900009626,181.68361249976806,188.4783484999607,177.77944350040343,189.50555099991107,177.67030149956554 223.3249609998893,193.81720199999108,166.12320400008684,156.12151449977318,152.4152635001883,196.23010550003528,177.30017700023382,164.6138690002772
152,208,132,328,204,488,296,132 2,1,4,0,4,2,2,2 212.43198299994037,212.40539849961715,205.60544250056046,214.47302899969145,209.87323050021223,215.31461950002995,209.31736449979144,210.86335000013423 195.7817040001828,213.5286040002029,190.40518699966924,232.49112899975444,208.82888999994975,251.41529399979845,244.0446420000626,203.3585065000807
320,128,72,68,20,20,68,16 0,2,1,0,0,3,3,3 110.62928899991675,107.12602500002322,105.99814700001298,106.622131000222,106.6369274999488,103.75572949958223,108.66818399942713,109.59747399981279 91.29937650050124,76.48817800009056,72.71143150046555,67.67220599977009,55.68605150028816,59.89454149994344,58.27023949996146,64.58013200017376
576,428,216,148,236,704,264,128 0,16,13,0,17,8,5,16 300.5369914999392,286.97187950009175,283.77590200026316,302.3234445004164,285.35107450016585,294.96951249965787,291.78823850008484,283.1254509997816 325.65544399994906,341.31101349976234,276.2838769995142,251.11996650002766,284.287300500182,341.1650725001891,285.8544404998611,278.38222849959493
200,60,324,16,32,112,288,128 6,8,7,5,6,1,8,0 133.57646250037214,131.0389199996207,133.44023650012605,134.5719659999486,134.87454750006145,142.63312199975553,134.09584300033384,140.98496950009576 128.4641505003492,119.67419200027507,135.07189050005763,105.33139299968752,97.75022899975738,105.70862849999685,141.3507034999384,119.37012049975237
256,160,256,292,476,320,100,144 4,3,5,5,7,1,0,5 214.75484549991597,216.9219610001819,217.27033199988,215.36010099964187,216.47774999980174,221.466790999988,219.3956750002144,215.24062699983915 239.45399100011855,175.5248100002973,204.0726315003667,240.4316949996428,245.47656550021202,229.3821855000715,180.81850750013473,210.2422889997797
136,68,0,8,20,100,52,128 7,6,0,6,2,1,0,0 53.75947699991957,52.28472150005837,58.33627549964149,52.35619000072256,56.12291600022945,57.24107750004259,61.29093949948583,56.88307449963759 52.07675399969958,42.284934500003146,42.93396100001701,41.190684500179486,37.505588499698206,33.88092849991153,36.92911149983047,46.189647000119294
24,112,180,164,72,164,96,292 3,3,2,2,1,0,2,3 106.0644070000053,105.55635149982845,107.47938199979035,105.87766500016005,106.42285250034911,107.46028399989882,106.57524899984128,103.80886999989525 105.7575005002036,96.74638499973298,122.53010300037204,122.81989300026908,99.25028999987262,98.06613099999595,92.8970479999407,114.78375399974539
288,384,284,280,280,280,284,396 2,3,0,1,0,6,3,3 233.1910504994521,236.27064600047743,232.98606150001433,231.4967274998926,233.14346500001193,225.48435399980372,229.5618234999638,231.08836099997643 237.06034249971708,271.6275445000065,237.25964949971967,261.46674250003343,251.10452750004697,243.62194400009685,255.44581849999304,268.54106800010413
148,132,20,132,0,80,4,24 0,1,6,8,7,2,4,9 57.0154245001504,55.449335999786854,48.30318399976386,45.83759899950746,47.65788599985899,51.51800300013565,53.045805000143446,48.59316600006059 50.06333600022117,47.7219354997942,41.553059500074596,44.024172999797884,35.41910649983038,34.301348499866435,33.53380350017687,35.78234399947178
128,128,64,16,24,16,16,16 10,0,3,3,11,6,4,4 26.225091499545666,37.309395000193035,34.34395199990104,32.04205449962683,23.706522999840672,28.290651999981492,30.690848500304128,30.879285499755497 43.396054500135506,40.783667999676254,34.349976499925106,34.71396900022228,29.140671000277507,24.652761000197643,28.109858500101836,24.647105500207545
128,128,96,80,80,80,80,80 12,9,2,6,8,6,1,0 39.51833100035219,41.83399500017549,51.97629800017967,44.72942700053318,42.718886999675306,46.34825249954156,56.67201499975272,56.3157915003103 61.237875999722746,58.47965850034598,48.615624500143895,44.493036499716254,45.43582150017755,48.67566799975975,42.99824500003524,53.9588729998286
128,144,64,96,64,64,144,128 5,1,9,6,2,14,0,6 67.5731289999203,69.62155399989933,61.897296000111965,62.778128500071034,69.79992700002913,53.197348000263446,69.32299849995616,63.79780550000214 77.00769549956021,76.1481399999866,71.44681399995534,71.1025315004008,61.72747949995028,68.33091999988028,81.32318349953493,81.30488950018844
128,68,64,64,32,20,32,24 0,0,1,1,2,3,1,3 23.530562500127417,27.436088000285963,23.276495500089368,23.323597000147856,21.83136749995174,20.714586999631138,23.21736049973333,21.57218549989193 29.023858000073233,26.505791500312625,36.690066500341345,25.879532000089966,26.29481450003368,24.402208499395783,24.72636800030159,25.807389500187128
200,160,168,164,164,160,156,156 0,8,2,3,1,0,0,5 127.92118200013647,113.57245549997242,121.07511849940056,119.48499350016573,118.6303909996459,120.74760749965208,124.56654849984261,115.83531799999037 147.46801799992681,145.8637994996934,141.1915535004482,139.19471950021034,142.10458500065215,148.06738999959634,145.91640000026018,141.0227085002589
200,64,144,160,68,152,32,68 0,8,8,4,0,6,6,5 64.35635600018941,52.172833999786235,51.8236225000619,57.564392000036605,61.471165000057226,61.676301499886904,57.79148850010097,55.64440900036061 83.86076950046117,74.88122049971935,79.56705000015063,67.5024935003421,64.01573750008538,69.03704999967886,66.21330600000874,67.04028200010725
200,200,204,200,200,200,200,196 2,5,8,4,2,0,1,2 155.7003560000776,151.5770130000601,150.49774250000337,151.1876384996831,153.51293300040925,157.92004300010376,158.2827085000863,153.20869849979135 182.7447215000575,169.2712809999648,170.7406075001927,172.9447910001909,165.1024050001979,173.32934749993,170.22156150005685,179.39478899961614
132,128,144,248,80,104,120,72 0,2,9,9,11,5,1,5 98.18434099952356,96.72781649983153,91.73293950017614,92.56289099995774,91.80812949986284,93.67527400001563,100.25160049983606,91.54315649959244 86.46581999983027,108.90419850011313,111.56563050008117,101.36049200036723,94.4770799997059,98.39105599985487,96.64539049981613,91.32637999982762
272,272,272,272,272,272,272,268 10,13,14,3,0,10,5,5 193.42675250003595,189.3494530003518,195.3871065003441,202.77387549974446,204.06765250027092,193.40509499965265,200.41041650039915,199.38461100002314 221.84625800036883,235.03369850004674,223.3679225000742,230.74584850019164,219.73753149950426,229.22955300009562,240.8726294997905,229.77462250037206
256,284,528,48,680,76,256,32 1,1,0,0,0,2,0,0 279.0034474998938,282.5540409996611,280.5654624999079,286.0129020000386,283.10838500010505,278.10856450055144,280.1048329997684,287.39062099975854 265.4463150001902,255.91717099996458,296.54471249978087,212.50935649959501,296.0793524998735,223.58640700031174,255.33832649989563,188.47637449971444
48,32,56,76,48,16,8,48 17,10,12,0,7,10,12,14 11.333877999557442,17.725761500278164,15.952342000389763,30.665757000406302,22.502715000035096,18.40586750016882,15.408170500166307,13.745331000005535 21.58981650018177,18.30096549974769,20.78944250024506,18.48178399995959,20.869617500011373,21.22531250006432,22.15739300027053,22.572018000118987
264,264,260,268,260,260,260,260 5,5,9,10,5,0,12,8 195.74829399982264,198.18667650008138,195.18973349978842,192.49791200012623,195.70052199980637,199.32188450002286,188.47046799982127,195.1497524999395 236.25472950016047,231.689222499881,224.1078780002681,230.83117700025468,229.7844615000031,233.63287900019714,219.6109350002189,227.04198250039553
160,140,140,136,136,144,136,136 3,5,5,4,1,8,1,0 99.48994800031141,102.28084050015241,102.15839699969365,99.65194749965667,101.1015504998104,93.32364550054263,102.94281799972305,105.86311050019503 132.71384500012573,134.47855400045228,131.5851915001076,116.67266349968486,113.92157099999167,130.61702549975962,116.76921800017226,123.79315150019465
128,64,64,32,16,12,12,8 0,7,4,5,3,1,10,10 21.91007700002956,15.724930499407492,19.053505000461882,18.44540899957792,19.699350000038976,22.033076000047004,12.957282500101428,13.96653799996784 23.37972550003542,22.234300000036455,23.81495600047856,21.31033799969373,20.68017450028492,21.75788900012776,21.517114999824116,19.14552999960506
236,228,268,228,228,228,224,224 2,2,2,1,2,2,1,0 169.39779300032387,168.9095750002234,168.9710545001144,170.33358650016817,169.2038739997297,169.3921585001117,172.31818299999213,170.74567549980202 201.88878750013828,198.7264900003538,210.13961299968287,191.56679949992395,202.11813049991179,203.69112499975017,188.81255699989197,201.56320949990914
264,444,268,800,324,168,152,192 5,5,7,8,9,9,0,8 328.8136479997047,333.02333699986775,334.5547184999923,330.41943499965055,330.54435550003836,337.2694115000886,338.9526055002534,327.3761039998062 264.4582500006436,342.75350999951115,295.88656650048506,339.21690550005223,287.0716584998263,236.47894800024005,279.7849979997409,305.33294699944236
232,240,324,156,108,268,144,144 10,7,2,7,0,8,6,3 146.8222389996663,144.98260100032712,147.11213649975252,143.79139850013235,151.1651964997327,145.2218044999354,150.32715799983998,150.4951670000737 160.22986749976553,184.30461949992605,186.85074350014474,157.67968499994822,135.8497029996215,178.0993369998214,157.01461649996418,153.6662874996182
336,528,492,512,352,204,244,200 6,7,0,3,7,11,6,2 271.27039650017105,273.3840000001401,278.52028100005555,276.36627149983906,272.52974750041903,269.49840250014313,273.6775755005001,274.45851900024354 298.57830100036153,353.4748249999211,339.99966350029354,327.1432315000311,315.10094250052134,280.9786789998725,285.3216710000197,272.35377500028335
192,128,136,96,192,96,80,76 0,5,3,12,3,11,5,2 73.98405499998262,67.29345350015137,67.30443849953372,62.070841999855475,72.43148049990123,63.806563499805634,65.70829449958183,68.32191100006457 93.64202850019865,88.44753950006634,91.86622900006114,73.10659299946565,93.46737549958561,73.67015150020961,73.33359249969362,71.23265800055378
128,96,128,80,72,80,68,128 3,8,2,2,6,8,0,8 51.56727850014431,42.91048150006827,48.17724150002323,47.82257999972717,44.71752900039428,39.93508799957635,50.56232249989989,44.59391100025823 60.21189900002355,55.303024999830086,60.812062000422884,55.07008049971773,49.09469350013751,49.93086799959201,52.59617550018447,56.44050899991271
432,64,40,40,32,128,20,136 0,11,1,0,1,2,13,7 150.43072700018456,144.82569900016097,151.15509800009386,152.92531500062978,150.38346249977985,154.00397500020335,139.09610449983302,150.883037999909 116.11578899965025,100.1861459999418,91.17683900012707,84.144867500072,63.86325550010952,84.43552799963072,93.90930299969114,93.31563449995883
224,160,156,192,152,152,256,144 0,6,8,3,4,8,4,6 128.2652589998179,127.39212199980466,114.32280049965993,120.15219699985391,121.37384299957921,117.3920939998352,121.71304500033875,120.51631300013833 157.8569914995569,140.8264669998971,151.17928499967093,150.71558500039828,157.25589549992947,145.48765700010335,164.53954399958093,154.51829799985717
224,196,148,8,128,56,132,16 1,0,9,12,6,0,13,2 92.26502400017489,92.01589750000494,86.32247249990178,78.85893549990942,83.01022700001704,88.61592450011813,77.1992975000212,84.97729999994408 92.87283200046659,96.28157250017466,77.1002054998462,81.01535099967805,84.58039949982776,72.67469399994297,88.76879950003058,70.55791700031477
260,288,176,144,32,32,8,136 0,0,1,1,0,1,0,0 108.87939250005729,114.93660799987993,109.21756950003692,115.5461669997967,111.86175299962997,109.8617760000925,110.8238905003418,110.02824100023645 141.807687000437,140.48956099986754,130.72012900056507,117.68541000037658,95.43306600016876,93.77729149991865,108.4773934999248,108.07868250003594
488,400,352,304,200,192,508,344 1,9,11,0,12,4,1,3 276.8271689999201,262.6041795001729,263.6411775001434,274.0198890001011,265.85257150026155,270.7339305001333,270.51399299964396,267.62880249968657 312.0652094999059,304.0062155000669,287.2702460003893,282.58241699950304,266.6324464998979,256.2159349995454,315.6165314999271,280.0025004999043
292,508,356,156,204,188,196,328 5,2,0,0,2,5,3,4 227.97712200019305,231.46891999972286,240.18619450043843,229.8717475000558,227.81117200015433,226.7325220001294,225.09098950028783,227.3619420001487 247.23352199998772,282.8101609998157,268.9052730002004,221.47821900034614,236.65152749981644,234.40860800019436,228.9390200003254,275.7432690004862
468,132,160,64,132,56,64,128 0,2,0,4,0,3,3,4 162.23417750006774,162.56645449989082,165.91287250003006,158.2768205002103,164.67001849969165,162.17780850017516,162.42393400004585,163.69094250003036 188.4371035002914,166.80245350016776,179.2657410001084,130.88923199984492,146.19425599948954,135.38619549990472,116.00351199967918,125.89920600021287
336,280,280,280,280,276,276,276 3,6,5,1,0,6,6,2 215.68363199973828,209.52599000006012,212.0362485003352,218.4412065000506,219.55832750063564,212.52977200023815,213.940371499888,215.67595900018932 237.52476050049154,231.63807550008642,227.9779565001263,245.19053850008277,243.3275980001781,229.53414299990982,235.0055055003395,232.14392599993516
304,368,312,292,292,292,292,292 0,7,7,0,2,8,4,5 223.13622549972933,210.73878349995357,210.21464150004977,219.16145549994326,216.8183084999764,210.83317900028487,219.26329499992426,212.2415230002116 256.44273350008007,280.0067455000317,262.7386810004282,253.5902320000787,253.9170405002551,247.7603605002514,253.33620999981576,251.8393999998807
248,132,360,84,84,64,80,64 2,6,4,6,4,2,3,0 125.58036900004299,119.07943650007292,120.1306844999599,112.8363829996888,115.23059550008475,121.1630094994216,121.05434100037382,120.27606249966993 145.44262700019317,128.33771399982652,150.83189800043328,129.95959249974476,115.46137499999531,121.41101299994261,97.39260950027528,99.35511000003316
296,296,292,292,292,292,292,288 9,14,11,3,11,1,0,12 205.95000050026647,198.90902900045694,201.96366499973374,213.77853549954307,205.176616499979,215.12044550010978,214.98203000010108,201.11260399988896 248.91591349978626,245.8395440003187,245.0118809997548,238.36740199976703,251.7655969995758,244.5134395002242,242.16432350021933,254.97707849990547
324,200,128,120,288,120,116,172 3,4,0,0,3,5,4,3 142.40981999971336,135.60861299938188,139.645389499492,145.02408450016446,139.17977950056593,136.4013405001242,135.64201799990406,137.97574049992545 189.91959699951622,154.02482850004162,153.09596999986752,131.8976994998593,186.31666750025033,135.9200840001904,144.37134350009728,169.92532599988408
288,220,332,228,448,232,224,292 5,0,3,5,2,1,4,3 223.16742650002197,228.6575409998477,225.1411714998285,228.67165950003255,228.27178350048416,230.4280675000191,224.13704399959533,226.94948449968433 241.79938499992204,223.4501459997773,253.176517999691,211.36800149997725,268.28431049989376,222.6901649996762,233.03396950041133,240.68599900010668
528,216,208,204,312,80,68,28 0,0,0,0,0,0,0,0 207.7514490001704,213.7145989995588,217.70545549998133,213.32163399983983,209.7683599999982,212.47616200071207,211.13805550021425,208.94721099966773 224.85081900003934,179.9361695002517,201.85094150019722,197.96240549976574,223.27594399985173,169.22771349982213,154.9729925000065,145.76617849979812
260,52,216,160,40,196,200,136 4,4,0,7,2,6,2,12 129.89736899989657,125.40267700014374,130.71470650038464,122.37327600047865,125.70932549983627,120.72511249957097,127.91913049972936,120.92966650033122 147.93619300007776,122.28419700022641,144.68019150035616,130.08130549997077,122.26024099982169,150.7593195001391,145.57048700044106,136.8442339999092
164,164,164,200,160,200,164,168 1,3,2,5,2,6,4,0 123.83734799980084,119.79862749983295,120.70325150029748,126.94097849964237,131.32253249973292,126.18798749994676,121.69678500040027,125.6278639998527 153.41146699984165,139.18167500014533,146.29304999971282,149.82667850017606,145.2449749999687,155.85821349986873,150.15395299951706,151.732853500107
136,128,192,128,80,80,80,76 6,0,3,8,6,1,8,0 62.177592000665754,73.39532149990191,68.68222400059676,61.63829699998314,69.00153150022015,67.18760550004299,61.687612500274554,67.54640899998776 74.65171700005158,62.56874800010337,90.96033449986862,71.69741449979483,58.46866050023891,67.01971949996732,60.796762999871135,59.433445499962545
8,136,344,128,40,152,36,148 1,2,0,1,1,1,2,1 114.66541399997732,115.79124099984983,117.53420950026339,113.14529150033559,118.05132949959807,114.09312700036389,115.62870550001026,117.10788950015194 83.59501749964693,76.16120800003046,116.6766895003093,94.10221250027462,77.09044900002482,104.30992949977735,83.89788150043387,105.79572699998607
168,336,200,108,92,80,128,80 6,9,0,0,1,2,4,5 119.08604149979874,124.4321935000844,124.73335000004226,124.88331299982747,123.34302250039764,122.79887749987029,116.86280749963407,119.13101049969555 145.81730250029068,139.2075895000744,132.7961269998923,113.1944355001906,112.12255750024269,101.34993149995353,128.57250850038326,99.61287750002157
128,32,64,32,20,16,16,32 0,0,0,0,0,0,0,0 21.62968250013364,23.506419000113965,24.033223000515136,24.724370000058116,23.60756850021062,25.982435000059922,23.53288700032863,25.84419100003288 25.231959999928222,22.92923700042593,23.8830415000848,21.863300500172045,24.701128999822686,25.751629999831493,19.99516450041483,22.61673199973302
256,248,212,448,396,204,200,200 1,1,1,0,1,0,0,1 221.51173299946458,220.09554799999387,219.7777515000089,222.90212300003986,220.04894599988256,220.41696550013512,222.58796049982266,222.57392999992953 258.3323319995543,240.89259649963424,237.79530800038629,272.9500249997727,272.30665050001335,217.16031150026538,232.8501970000616,224.78551149970372
392,240,372,516,368,240,340,484 0,1,2,2,1,1,1,0 298.3436540002913,297.4473370001979,298.67262149987073,303.274185500366,298.43967349981904,295.678762999818,299.4795770002602,300.2807669995491 294.0494069998749,276.5952620002281,295.7287485000961,330.0798694999685,295.48025450048954,282.58366099998966,307.45091349990616,336.9691119996787
288,412,248,212,208,344,204,196 1,3,8,0,5,3,8,3 198.84303999990516,204.29903699975694,198.5840339996612,198.71555500048999,195.8463860001939,195.74271900016538,195.25076500012074,203.23168700012684 237.33782649969726,252.76350350031862,237.75852749940896,210.5771904998619,212.61751699967135,234.31889850007792,225.82046599927708,206.47894550029378
272,192,176,188,180,176,176,172 18,6,14,5,3,9,0,18 132.48294249982064,149.41900799962605,145.37657949962158,147.50890500010428,149.3950824998792,140.4615855003758,155.9854004999579,134.94219599991266 158.75728349965357,161.6217284999948,160.06590549977773,159.59043950033447,153.3036880000509,155.46335499993802,160.50957950028533,147.13530449989776
340,148,172,208,88,68,308,264 9,4,0,6,6,8,0,3 146.17411799964975,148.05123550003918,152.98150400030863,144.8536844999071,145.14907999986826,143.53661550039033,153.15870999984327,147.04034599996885 194.57863200022985,162.2204589998546,164.28718850011137,161.21899249992566,150.4684324995651,134.36434899949745,198.45409749950704,184.97348200025954
132,128,124,192,116,116,116,112 0,0,0,0,0,0,0,0 73.35462200035181,73.8077104997501,76.25634100031675,74.48315950023243,75.03224199990655,74.37369849958486,76.02046700003484,73.42185549987335 99.94237499995506,98.934519499835,90.66190299972732,114.5847865000178,88.60147850009525,96.79891799942197,93.59873950006659,95.86863249978705
76,168,128,76,72,80,192,272 3,5,1,2,5,6,0,1 109.8425285000958,109.42593499987197,111.88915149998502,108.11139399988679,107.44265749974147,107.09595750026347,116.5123245000359,117.6191750002763 116.92843150012777,109.04750849977063,112.19431499966959,113.16650849994403,97.51325349998297,92.69246800022302,123.62524700029098,131.18212749986924
128,128,128,128,128,128,104,104 3,1,0,5,0,2,5,1 67.10735150015535,68.81549949978216,67.0513494997067,63.53120450023197,70.59874900005525,63.206061500248325,64.00813650008786,64.43103949979923 82.23188700003448,68.53983500013783,72.14987649967952,73.29155800016451,69.66853299991271,74.32111699972666,70.73041799958446,67.3471144996256
168,168,168,168,168,164,164,164 6,3,0,9,10,3,3,5 113.73461650040917,117.72941100041135,121.05660849965716,118.02793700009352,109.13213700017877,120.37465799964775,118.84642550028002,118.25624149980285 160.44186149974848,144.09529599970483,159.16651350016764,150.90945850033677,154.43594450016462,143.3693344997664,155.91373149982246,143.63782149939652
200,208,200,200,200,204,200,196 9,0,6,1,8,10,9,10 152.97196949997306,160.1812180001616,155.8668804999288,160.9410694997896,153.48683200026426,148.87890949989014,150.64605450017189,150.59230299970295 175.97334599986425,192.1991780004646,176.04423800003133,181.29272700025467,178.261971500433,174.0475569999944,172.60418500018204,165.49643449980067
568,436,156,216,144,412,104,252 3,7,8,8,4,3,0,11 245.26203650036405,239.15886249966934,234.27288200017938,238.82180050012903,243.3003824998159,245.30135600041103,245.04212200008624,231.64886100036165 289.56837900022947,280.8029110001371,227.5732675002473,229.60701150032037,207.06749850023698,272.65079800008607,195.26503449969823,249.7906015000808
288,264,100,88,88,352,136,192 0,1,0,1,1,1,1,1 148.71505949986386,150.63822449994768,150.26628750047166,151.40487899973232,149.6616120000217,150.26706550017843,147.64066449990787,147.4970255000917 178.47187650022533,163.129079999635,158.34999749995404,140.3186565003125,140.89596250005343,176.2865350001448,143.29305650016977,160.49549250010386
224,220,368,232,416,384,224,360 0,1,3,0,1,1,0,2 234.3868504999591,235.1411185001998,230.8557690000016,230.24511850007912,230.6031774998919,230.5525204999176,232.77975299970421,233.98382450018107 249.07922900001722,245.74276650037064,268.5378295004739,243.19422650023625,295.2210269995703,292.4439470002653,222.966212999836,254.54191300013917
128,136,64,32,128,32,128,32 3,7,6,0,2,2,5,7 34.89380800026265,30.849807500151655,32.67124049975246,39.4729405002181,38.73660699987158,36.58521899974221,33.38777400005711,29.96013800026776 57.940561000123125,54.201225499582506,44.09834949956348,42.31622949964731,55.49010850018021,40.50637899990761,53.86252400012381,45.599797499562555
136,140,192,152,132,128,128,128 11,5,6,7,0,6,5,4 86.33028050004577,92.28234449994488,97.70208950007509,94.2066144999153,97.26746799969987,91.30156650039135,92.83819599988419,93.09355699942535 126.0799074998431,110.11915949984541,132.33358050001698,112.75076550009544,119.57318900022074,120.88187600056699,125.02411950026726,123.4417629998461
276,272,272,276,272,272,272,272 8,1,0,12,10,6,3,1 202.12152249932115,209.780267500013,210.3698184996574,197.33583899977748,201.8722179998258,205.53544350045195,205.58765150023828,210.94952950008883 229.0308280003046,240.81904600006965,227.02752249961122,234.09236199995576,223.19130799996856,215.7081450000078,238.59245049970923,229.8744100003205
320,232,288,208,260,208,204,204 0,1,1,0,0,2,0,0 179.34822950019225,176.16392400006953,177.92371299967635,176.06574850015022,174.11572600076397,174.13673150026443,176.96783900009905,181.39118200042503 212.18077800040192,210.17702699964502,204.97640199982925,183.3708495000792,204.7568550001415,193.3217679993504,201.62150149963054,202.30095250008162
128,128,128,128,64,64,56,52 6,12,0,9,6,5,7,7 41.47768849983913,37.071180000282766,49.331002999679185,42.600025000425376,42.147574499580514,44.19445199993788,39.351658000276075,39.5715509999427 62.453739999909885,56.54036000032647,62.632136999582144,54.55236700026944,55.241089000446664,50.40216700035671,48.465505999956804,51.7663605000962
192,128,144,136,84,264,92,84 2,2,2,2,0,1,1,3 101.13596000014513,98.98156500043842,99.37848349995693,102.48485149981934,104.09209849967738,107.71214000007967,107.49046100020132,103.23319800015452 120.94981000018379,110.66804900019633,103.57070999998541,91.53590300047654,98.37663000007524,129.95409099994504,98.87148099960541,93.939873000636
