Evaluator initiated!
536,536,532,532 0,5,1,4 227.85903100000837,222.83943049999777,226.85051149999447,223.83111799998323 328.7670990000038,326.52879800001244,335.78152400001215,334.6293485000018
484,480,468,468 0,0,0,0 200.68162049999216,200.7096775000008,200.6505229999931,200.69010299999945 265.5854439999814,288.4495394999931,266.56840949999605,286.67673750001654
540,540,540,536 0,0,1,8 224.48308449999388,224.54517350000458,223.51297949999116,216.52066349998745 335.2531480000067,329.6058319999986,336.6970695000049,332.55473300000915
536,528,564,520 1,0,0,2 221.5111399999946,222.57256399998937,222.50926600000298,220.47850550000692 331.6844204999967,327.9417619999947,336.08727649999537,331.51774600000294
476,472,472,472 0,17,12,3 204.57223799999724,187.5696330000055,192.59140849999358,201.6009050000066 271.1064939999801,268.02911749999225,260.1461620000123,286.96359949998396
216,240,96,136 0,10,0,1 73.12704250000479,63.12121849997766,73.13336299998241,72.13582049999923 100.06246099999316,103.59253949997083,86.17803550001213,101.72913050001853
328,332,324,324 2,5,0,11 143.11320349998869,140.0876199999982,145.02059649996113,134.03248899998766 197.5327474999915,186.28355200002034,179.70580249996715,202.12646349997954
64,176,64,44 1,2,0,2 44.775761999976794,43.762091500023416,45.731894999988754,43.79537899999764 29.29171399998154,40.8318085000019,39.60091199999738,33.30685599999583
288,208,204,200 0,9,5,0 108.9284280000129,99.91251399999646,103.95849349998343,108.99576799999977 137.03217700000891,132.34745500000145,127.7694165000014,120.64716400004727
168,168,164,64 2,5,0,0 45.97236199996746,42.94004650000261,47.953601500012155,47.98197899998513 65.12800549998587,78.08528399999659,77.12327299998378,63.65300449999722
128,96,92,208 2,2,1,0 51.30659100002322,51.36052600000585,52.32606150000174,53.31238650001069 72.78767150000931,66.06140949998007,59.927152000000206,75.04167800001937
456,160,108,80 2,0,0,1 110.35101650001411,112.34469650000278,112.32092250000392,111.31597349998879 132.69023550000725,131.29854649997696,114.60459600002082,100.07273099998315
420,232,748,528 4,1,0,3 241.10463250001635,244.08908350003367,245.09878750001235,242.09314799999515 294.092938499972,266.4998545000117,302.36824900001125,295.9443139999962
288,284,284,284 6,0,9,5 106.75638550000622,112.65397549999534,103.57753249995517,107.58518500000037 155.28697300001681,156.1271799999986,156.29543000000012,150.92786949998072
400,352,348,348 2,2,0,6 153.0275019999674,153.01837950000663,154.99696200001267,149.0560495000184 194.6342589999972,194.04159300000856,189.262964500017,192.11723750001397
232,220,304,220 4,0,3,0 88.01212499999656,92.01869199998214,89.0181584999682,92.02813249999053 129.76010549999728,132.6448634999906,134.06677050002713,111.06982849997848
328,328,408,424 1,0,3,2 152.2769270000074,153.2831430000101,150.29819199999406,151.3062505000089 204.81369749998635,211.6296675000342,224.37196650000146,213.9022235000141
168,256,168,28 11,8,8,0 77.92192199999727,80.86224950001065,80.87648549998062,88.91717849996894 73.026633000012,92.18139400002201,88.02344100001847,75.89342050002301
468,516,464,460 2,2,4,0 199.2287129999777,199.20086250003055,197.22073900000714,201.20696000000748 251.1901834999719,266.85156799996435,256.0775910000359,258.05345000000557
796,484,512,828 5,5,0,3 304.3879474999994,304.3700465000211,309.3939960000114,306.3759565000198 392.44647800001076,385.20902150003167,365.69151750001083,392.79215350001095
420,364,284,352 0,6,0,3 161.16506899999195,155.172611000012,161.16094650001855,158.20981049996885 196.57718899998144,191.6354834999936,184.31574949997298,189.83434949998923
256,256,256,256 0,5,4,1 110.61508999998182,105.6099019999931,106.58591250002792,109.58884400000579 135.01604649999877,134.05097700001534,136.25712699999326,131.5186540000184
440,436,436,436 1,3,2,0 182.15938450001568,180.15311600002815,181.12635449998993,183.1448220000027 234.8500749999971,235.61190449999003,234.23885099998643,233.04983750000474
232,396,412,276 1,0,1,0 151.4435195000251,152.44761599998924,151.46524600001976,152.44618150001088 178.42677749999325,190.07301400003485,190.86858250000205,162.1397625000327
860,724,620,780 10,13,13,0 322.4483884999836,319.35093550001693,319.4262345000193,332.55784599995764 446.5084820000129,448.6338300000057,430.3981735000093,435.4513654999721
516,488,476,464 7,0,9,5 208.01598400001853,215.08177749998936,206.01946950002093,210.0353635000215 278.4976359999973,264.1718350000417,260.76942800000324,284.08169449997445
